feature_a,feature_b,spearman_rho,abs_rho,n
v2_raw_n_components_ge50,kin_early_dev_s,-0.17989264723301557,0.17989264723301557,526
v2_raw_n_components_ge50,early_dev_s,-0.17989264723301557,0.17989264723301557,526
v1_raw_pred_vol_cm3,v1_small100_pred_to_gt_vol_ratio,0.1796315631612635,0.1796315631612635,526
v1_small50_pred_to_gt_vol_ratio,v1_lcc_dice_utilization_of_volume_bound,-0.17934175754495235,0.17934175754495235,526
kin_ring_auc_enh,v1_lcc_pred_to_gt_vol_ratio,0.1791782166073838,0.1791782166073838,526
v2_raw_largest_component_fraction,v1_lcc_pred_to_gt_vol_ratio,-0.1789973892169403,0.1789973892169403,526
v1_lcc_pred_vol_cm3,kin_fg_washout_index,-0.17874033578134346,0.17874033578134346,526
v1_small100_pred_to_gt_vol_ratio,v1_lcc_dice_utilization_of_volume_bound,-0.17861194749702822,0.17861194749702822,526
kin_tumor_to_ring_max_enh_diff,kin_ring_max_enh,-0.17855863748663944,0.17855863748663944,526
log_gt_vol_cm3,v1_lcc_theoretical_max_dice_by_volume_ratio,0.17839191017999254,0.17839191017999254,526
gt_vol_cm3,v1_lcc_theoretical_max_dice_by_volume_ratio,0.17839191017999254,0.17839191017999254,526
v2_lcc_pred_vol_cm3,v2_lcc_pred_to_gt_vol_ratio,0.17789709160822573,0.17789709160822573,526
v2_lcc_pred_vol_cm3,pred_to_gt_vol_ratio,0.17789709160822573,0.17789709160822573,526
v1_small50_pred_vol_cm3,v1_small100_pred_to_gt_vol_ratio,0.17682160611086087,0.17682160611086087,526
v1_raw_n_components_ge100,v2_raw_dice_utilization_of_volume_bound,-0.1763196340344475,0.1763196340344475,526
v2_raw_pred_vol_cm3,v2_raw_pred_to_gt_vol_ratio,0.17628283448789794,0.17628283448789794,526
v1_small100_pred_vol_cm3,v1_small100_pred_to_gt_vol_ratio,0.1756558342704186,0.1756558342704186,526
v1_raw_n_components_ge50,kin_ring_max_enh,0.17536075517838184,0.17536075517838184,526
v1_raw_pred_vol_cm3,v2_raw_pred_to_gt_vol_ratio,0.17527018461008836,0.17527018461008836,526
v2_raw_n_components_ge50,v2_raw_dice_utilization_of_volume_bound,-0.17487529667118593,0.17487529667118593,526
v1_raw_pred_vol_cm3,v1_small50_pred_to_gt_vol_ratio,0.17464095806358848,0.17464095806358848,526
v2_raw_n_components_ge100,v2_raw_dice_utilization_of_volume_bound,-0.17417447728807176,0.17417447728807176,526
kin_gt_washout_index,kin_fg_auc_enh,0.17386521244906505,0.17386521244906505,526
v1_raw_second_largest_component_fraction,v1_raw_dice_utilization_of_volume_bound,-0.1738487325256096,0.1738487325256096,526
v2_lcc_pred_to_gt_vol_ratio,v2_lcc_dice_utilization_of_volume_bound,-0.17368394252371425,0.17368394252371425,526
pred_to_gt_vol_ratio,v2_lcc_dice_utilization_of_volume_bound,-0.17368394252371425,0.17368394252371425,526
v1_lcc_pred_vol_cm3,pred_to_gt_vol_ratio,0.1733561188488642,0.1733561188488642,526
v1_lcc_pred_vol_cm3,v2_lcc_pred_to_gt_vol_ratio,0.1733561188488642,0.1733561188488642,526
v1_raw_pred_vol_cm3,kin_ring_auc_enh,0.17315698608647434,0.17315698608647434,526
v2_small50_pred_vol_cm3,v2_raw_pred_to_gt_vol_ratio,0.17309258745814038,0.17309258745814038,526
v1_lcc_pred_to_gt_vol_ratio,v2_lcc_dice_utilization_of_volume_bound,-0.17307246439367505,0.17307246439367505,526
v1_small100_pred_vol_cm3,kin_ring_auc_enh,0.17296444985451556,0.17296444985451556,526
v1_small50_pred_vol_cm3,kin_ring_auc_enh,0.17245692929447015,0.17245692929447015,526
v1_small100_pred_vol_cm3,kin_fg_washout_index,-0.17230392093889793,0.17230392093889793,526
v1_raw_n_components_ge50,v2_lcc_dice_utilization_of_volume_bound,-0.17201989883240557,0.17201989883240557,526
v1_small50_pred_vol_cm3,v2_raw_pred_to_gt_vol_ratio,0.17190488215401453,0.17190488215401453,526
v1_raw_n_components_ge50,v1_lcc_pred_to_gt_vol_ratio,0.17183460070237022,0.17183460070237022,526
v2_small100_pred_vol_cm3,v2_raw_pred_to_gt_vol_ratio,0.1716781264204443,0.1716781264204443,526
v1_small50_pred_vol_cm3,v1_small50_pred_to_gt_vol_ratio,0.17161884010319448,0.17161884010319448,526
v1_raw_n_components_ge50,kin_ring_auc_enh_norm,0.17151614851756838,0.17151614851756838,526
v1_small50_pred_vol_cm3,kin_fg_washout_index,-0.17137936051665156,0.17137936051665156,526
v1_raw_n_components_ge50,kin_first_post_s,-0.17120469984319994,0.17120469984319994,526
v1_raw_n_components_ge50,kin_fg_first_post_s,-0.17120469984319994,0.17120469984319994,526
v1_raw_n_components_ge50,kin_ring_first_post_s,-0.17120469984319994,0.17120469984319994,526
v1_raw_n_components_ge50,kin_gt_first_post_s,-0.17120469984319994,0.17120469984319994,526
v1_raw_n_components_ge50,kin_early_dev_s,-0.1711577595894707,0.1711577595894707,526
v1_raw_n_components_ge50,early_dev_s,-0.1711577595894707,0.1711577595894707,526
kin_tumor_to_fg_max_enh_diff,kin_fg_max_enh,-0.17099002583984654,0.17099002583984654,526
v1_raw_pred_vol_cm3,kin_fg_washout_index,-0.1707670353327883,0.1707670353327883,526
v1_small100_pred_vol_cm3,v2_raw_pred_to_gt_vol_ratio,0.17065236593840283,0.17065236593840283,526
v2_raw_n_components_ge50,kin_gt_max_enh,0.17065091000746377,0.17065091000746377,526
kin_ring_auc_enh_norm,v2_lcc_pred_to_gt_vol_ratio,0.1705529232421535,0.1705529232421535,526
kin_ring_auc_enh_norm,pred_to_gt_vol_ratio,0.1705529232421535,0.1705529232421535,526
v1_raw_n_components_ge100,v2_lcc_dice_utilization_of_volume_bound,-0.17031758539733124,0.17031758539733124,526
v1_small100_pred_vol_cm3,v1_small50_pred_to_gt_vol_ratio,0.1702927725732756,0.1702927725732756,526
kin_gt_late_slope,v2_raw_dice_utilization_of_volume_bound,0.1701108401641406,0.1701108401641406,283
v1_raw_n_components_ge50,v2_raw_dice_utilization_of_volume_bound,-0.16926331245076603,0.16926331245076603,526
v2_raw_pred_vol_cm3,v1_small100_pred_to_gt_vol_ratio,0.16919148181779764,0.16919148181779764,526
kin_ring_max_enh,kin_fg_washout_index,0.16872945159251837,0.16872945159251837,526
v1_raw_theoretical_max_dice_by_volume_ratio,v1_lcc_dice_utilization_of_volume_bound,0.16868119701461193,0.16868119701461193,526
gt_vol_cm3,v2_raw_n_components_ge100,0.16788163295957687,0.16788163295957687,526
v2_raw_n_components_ge100,log_gt_vol_cm3,0.16788163295957687,0.16788163295957687,526
kin_ring_max_enh,v1_small100_pred_to_gt_vol_ratio,0.167877535412546,0.167877535412546,526
kin_ring_max_enh,v1_small50_pred_to_gt_vol_ratio,0.16770750984068347,0.16770750984068347,526
v2_raw_n_components_ge50,v2_lcc_pred_to_gt_vol_ratio,0.16691937039610794,0.16691937039610794,526
v2_raw_n_components_ge50,pred_to_gt_vol_ratio,0.16691937039610794,0.16691937039610794,526
kin_gt_washout_index,kin_fg_auc_enh_norm,0.16660080081749531,0.16660080081749531,526
v2_small50_pred_vol_cm3,v1_small100_pred_to_gt_vol_ratio,0.16623920462334327,0.16623920462334327,526
v1_lcc_pred_vol_cm3,v1_lcc_pred_to_gt_vol_ratio,0.1659440923431804,0.1659440923431804,526
kin_gt_late_slope,kin_ring_first_post_s,0.16533285985831142,0.16533285985831142,283
kin_first_post_s,kin_gt_late_slope,0.16533285985831142,0.16533285985831142,283
kin_gt_late_slope,kin_fg_first_post_s,0.16533285985831142,0.16533285985831142,283
kin_gt_first_post_s,kin_gt_late_slope,0.16533285985831142,0.16533285985831142,283
kin_early_dev_s,kin_gt_late_slope,0.16528044122823254,0.16528044122823254,283
early_dev_s,kin_gt_late_slope,0.16528044122823254,0.16528044122823254,283
v1_raw_n_components_ge100,v1_lcc_pred_to_gt_vol_ratio,0.1651154503628151,0.1651154503628151,526
v2_small100_pred_vol_cm3,v1_small100_pred_to_gt_vol_ratio,0.16488716325485178,0.16488716325485178,526
v1_raw_n_components_ge100,late_dev_s,-0.16456301825599376,0.16456301825599376,526
v1_raw_n_components_ge100,kin_late_dev_s,-0.16456301825599376,0.16456301825599376,526
v1_lcc_pred_vol_cm3,kin_ring_auc_enh,0.16443266230814663,0.16443266230814663,526
kin_selected_max_enh,v2_lcc_dice_gap_to_volume_bound,0.1641249569807315,0.1641249569807315,525
v2_raw_n_components_ge100,late_dev_s,-0.16393762022174774,0.16393762022174774,526
v2_raw_n_components_ge100,kin_late_dev_s,-0.16393762022174774,0.16393762022174774,526
v2_raw_pred_vol_cm3,v1_small50_pred_to_gt_vol_ratio,0.1639173083682142,0.1639173083682142,526
v2_raw_theoretical_max_dice_by_volume_ratio,v1_lcc_dice_utilization_of_volume_bound,0.16390973046189228,0.16390973046189228,526
kin_gt_auc_enh_norm,kin_fg_washout_index,0.1636994026286303,0.1636994026286303,526
kin_ring_max_enh,v1_raw_pred_to_gt_vol_ratio,0.1632893186711702,0.1632893186711702,526
v1_raw_pred_vol_cm3,v1_raw_pred_to_gt_vol_ratio,0.1632830519672606,0.1632830519672606,526
v2_raw_n_components,v2_lcc_dice_gap_to_volume_bound,0.16170882936578243,0.16170882936578243,526
kin_n_components,v2_lcc_dice_gap_to_volume_bound,0.16170882936578243,0.16170882936578243,526
log_gt_vol_cm3,v1_raw_dice_utilization_of_volume_bound,-0.16154864654370796,0.16154864654370796,526
gt_vol_cm3,v1_raw_dice_utilization_of_volume_bound,-0.16154864654370796,0.16154864654370796,526
kin_ring_auc_enh,pred_to_gt_vol_ratio,0.16150421507987472,0.16150421507987472,526
kin_ring_auc_enh,v2_lcc_pred_to_gt_vol_ratio,0.16150421507987472,0.16150421507987472,526
v2_small50_pred_vol_cm3,v1_small50_pred_to_gt_vol_ratio,0.16076507384506605,0.16076507384506605,526
v2_small100_pred_vol_cm3,kin_ring_auc_enh,0.1599283039598766,0.1599283039598766,526
v1_small50_pred_vol_cm3,v1_raw_pred_to_gt_vol_ratio,0.15945071515666245,0.15945071515666245,526
v2_raw_pred_to_gt_vol_ratio,v2_lcc_dice_gap_to_volume_bound,0.15930724061978527,0.15930724061978527,526
v2_small100_pred_vol_cm3,v1_small50_pred_to_gt_vol_ratio,0.15925710698850865,0.15925710698850865,526
v2_raw_pred_vol_cm3,kin_ring_auc_enh,0.1591689608506226,0.1591689608506226,526
v2_raw_n_components_ge100,pred_to_gt_vol_ratio,0.1591290767497375,0.1591290767497375,526
v2_raw_n_components_ge100,v2_lcc_pred_to_gt_vol_ratio,0.1591290767497375,0.1591290767497375,526
kin_ring_auc_enh,v1_small100_pred_to_gt_vol_ratio,0.1589318155816233,0.1589318155816233,526
v2_small50_pred_vol_cm3,kin_ring_auc_enh,0.1588411132881952,0.1588411132881952,526
kin_ring_auc_enh,v1_small50_pred_to_gt_vol_ratio,0.15868634219295472,0.15868634219295472,526
v1_raw_n_components,v1_lcc_dice_gap_to_volume_bound,0.15815819733278888,0.15815819733278888,526
v1_small100_pred_vol_cm3,v1_raw_pred_to_gt_vol_ratio,0.15789129536274216,0.15789129536274216,526
v1_raw_n_components_ge50,kin_gt_auc_enh_norm,0.15787534607665943,0.15787534607665943,526
kin_ring_auc_enh,v1_raw_pred_to_gt_vol_ratio,0.15738657832812997,0.15738657832812997,526
v1_raw_n_components,v2_lcc_dice_gap_to_volume_bound,0.1569928250911973,0.1569928250911973,526
v2_raw_second_largest_component_fraction,v1_raw_dice_utilization_of_volume_bound,-0.15696569568982247,0.15696569568982247,526
kin_fg_washout_index,kin_selected_max_enh,0.15686581210122064,0.15686581210122064,525
gt_vol_cm3,v2_lcc_theoretical_max_dice_by_volume_ratio,0.15685399095244623,0.15685399095244623,526
log_gt_vol_cm3,v2_lcc_theoretical_max_dice_by_volume_ratio,0.15685399095244623,0.15685399095244623,526
v1_raw_n_components_ge100,log_gt_vol_cm3,0.15662004857624257,0.15662004857624257,526
gt_vol_cm3,v1_raw_n_components_ge100,0.15662004857624257,0.15662004857624257,526
kin_ring_max_enh,v2_small100_pred_to_gt_vol_ratio,0.15616910618043367,0.15616910618043367,526
kin_ring_max_enh,v2_small50_pred_to_gt_vol_ratio,0.15590310109079814,0.15590310109079814,526
kin_tumor_to_ring_auc_norm_diff,v2_lcc_pred_to_gt_vol_ratio,0.15581000755508875,0.15581000755508875,526
kin_tumor_to_ring_auc_norm_diff,pred_to_gt_vol_ratio,0.15581000755508875,0.15581000755508875,526
v2_small50_pred_to_gt_vol_ratio,v2_lcc_dice_gap_to_volume_bound,0.15528937639081142,0.15528937639081142,526
v2_small100_pred_to_gt_vol_ratio,v2_lcc_dice_gap_to_volume_bound,0.15511341394156092,0.15511341394156092,526
kin_selected_max_enh,v1_lcc_dice_gap_to_volume_bound,0.15483063884132006,0.15483063884132006,525
kin_tumor_to_fg_max_enh_diff,kin_fg_washout_index,-0.15389697046348538,0.15389697046348538,526
v1_raw_largest_component_fraction,kin_selected_max_enh,-0.15373349200359912,0.15373349200359912,525
kin_selected_max_enh,v2_raw_dice_utilization_of_volume_bound,-0.1532303815832596,0.1532303815832596,525
v2_raw_largest_component_fraction,v2_lcc_pred_to_gt_vol_ratio,-0.1532045429480513,0.1532045429480513,526
v2_raw_largest_component_fraction,pred_to_gt_vol_ratio,-0.1532045429480513,0.1532045429480513,526
v1_raw_largest_component_fraction,v1_lcc_pred_to_gt_vol_ratio,-0.1531197775320112,0.1531197775320112,526
v2_lcc_pred_vol_cm3,v1_lcc_pred_to_gt_vol_ratio,0.15265142701818124,0.15265142701818124,526
kin_ring_max_enh,v2_raw_pred_to_gt_vol_ratio,0.15259865162795158,0.15259865162795158,526
kin_gt_washout_index,kin_fg_max_enh,0.15240035425057982,0.15240035425057982,526
v2_raw_pred_vol_cm3,v1_raw_pred_to_gt_vol_ratio,0.15217630876709817,0.15217630876709817,526
v1_raw_n_components_ge100,v1_raw_dice_utilization_of_volume_bound,-0.15209104019019465,0.15209104019019465,526
kin_tumor_to_ring_auc_norm_diff,v2_raw_pred_to_gt_vol_ratio,0.1519753619588397,0.1519753619588397,526
kin_tumor_to_ring_auc_norm_diff,v2_small50_pred_to_gt_vol_ratio,0.1515056065355125,0.1515056065355125,526
v2_raw_n_components,v1_lcc_dice_gap_to_volume_bound,0.15127926538880015,0.15127926538880015,526
kin_n_components,v1_lcc_dice_gap_to_volume_bound,0.15127926538880015,0.15127926538880015,526
kin_tumor_to_ring_auc_norm_diff,v2_small100_pred_to_gt_vol_ratio,0.15113232536974067,0.15113232536974067,526
v2_raw_largest_component_fraction,kin_selected_max_enh,-0.15078355191959233,0.15078355191959233,525
kin_tumor_to_fg_max_enh_diff,kin_ring_auc_enh,0.1500991437909642,0.1500991437909642,526
v2_lcc_pred_vol_cm3,kin_ring_auc_enh,0.15007816167226504,0.15007816167226504,526
v1_raw_pred_to_gt_vol_ratio,v2_lcc_dice_gap_to_volume_bound,0.15001792401003083,0.15001792401003083,526
v1_raw_n_components_ge50,v1_raw_dice_utilization_of_volume_bound,-0.14920643601475647,0.14920643601475647,526
kin_ring_auc_enh_norm,kin_ring_washout_index,0.14892703278555938,0.14892703278555938,526
kin_ring_washout_index,kin_fg_washout_index,0.1486407693063146,0.1486407693063146,526
v2_small50_pred_vol_cm3,v1_raw_pred_to_gt_vol_ratio,0.14829474534815765,0.14829474534815765,526
kin_gt_late_slope,v1_lcc_dice_gap_to_volume_bound,-0.14827329513506873,0.14827329513506873,283
v1_raw_n_components_ge50,v2_lcc_pred_to_gt_vol_ratio,0.14809447996576877,0.14809447996576877,526
v1_raw_n_components_ge50,pred_to_gt_vol_ratio,0.14809447996576877,0.14809447996576877,526
v2_raw_n_components_ge50,kin_gt_auc_enh_norm,0.14793773503020996,0.14793773503020996,526
v1_small100_pred_to_gt_vol_ratio,v2_lcc_dice_gap_to_volume_bound,0.14757217789605723,0.14757217789605723,526
kin_tumor_to_ring_auc_norm_diff,v1_lcc_pred_to_gt_vol_ratio,0.14697049186410735,0.14697049186410735,526
log_gt_vol_cm3,v2_raw_dice_utilization_of_volume_bound,-0.1467863994877325,0.1467863994877325,526
gt_vol_cm3,v2_raw_dice_utilization_of_volume_bound,-0.1467863994877325,0.1467863994877325,526
v1_small50_pred_to_gt_vol_ratio,v2_lcc_dice_gap_to_volume_bound,0.14663728462070463,0.14663728462070463,526
v2_small100_pred_vol_cm3,v1_raw_pred_to_gt_vol_ratio,0.14654757180684125,0.14654757180684125,526
kin_tumor_to_ring_auc_norm_diff,v1_raw_pred_to_gt_vol_ratio,0.1459768070112873,0.1459768070112873,526
v2_raw_pred_vol_cm3,v2_lcc_dice_utilization_of_volume_bound,-0.14534744317008746,0.14534744317008746,526
v1_raw_largest_component_fraction,v2_lcc_pred_to_gt_vol_ratio,-0.1452493746179939,0.1452493746179939,526
v1_raw_largest_component_fraction,pred_to_gt_vol_ratio,-0.1452493746179939,0.1452493746179939,526
kin_tumor_to_ring_auc_norm_diff,v1_small50_pred_to_gt_vol_ratio,0.14518241983411787,0.14518241983411787,526
kin_tumor_to_ring_auc_norm_diff,v1_small100_pred_to_gt_vol_ratio,0.14494700615435677,0.14494700615435677,526
kin_ring_auc_enh,v2_small100_pred_to_gt_vol_ratio,0.1449291130655623,0.1449291130655623,526
kin_ring_auc_enh,v2_small50_pred_to_gt_vol_ratio,0.14421528601628314,0.14421528601628314,526
kin_ring_auc_enh,v2_raw_pred_to_gt_vol_ratio,0.14351292043862804,0.14351292043862804,526
kin_ring_auc_enh_norm,v1_small100_pred_to_gt_vol_ratio,0.1430176034598802,0.1430176034598802,526
v1_raw_n_components_ge100,v2_lcc_pred_to_gt_vol_ratio,0.14286805807293082,0.14286805807293082,526
v1_raw_n_components_ge100,pred_to_gt_vol_ratio,0.14286805807293082,0.14286805807293082,526
kin_ring_auc_enh_norm,v1_small50_pred_to_gt_vol_ratio,0.14286167797181426,0.14286167797181426,526
kin_late_dev_s,kin_tumor_to_ring_auc_norm_diff,-0.14218866198157193,0.14218866198157193,526
late_dev_s,kin_tumor_to_ring_auc_norm_diff,-0.14218866198157193,0.14218866198157193,526
v1_raw_pred_vol_cm3,v2_lcc_dice_utilization_of_volume_bound,-0.14090466851075326,0.14090466851075326,526
v2_small50_pred_vol_cm3,v2_lcc_dice_utilization_of_volume_bound,-0.13967956526466793,0.13967956526466793,526
v2_raw_n_components_ge100,kin_ring_auc_enh_norm,0.13935168085007502,0.13935168085007502,526
v2_raw_n_components_ge100,kin_gt_first_post_s,-0.13928004324030527,0.13928004324030527,526
v2_raw_n_components_ge100,kin_ring_first_post_s,-0.13928004324030527,0.13928004324030527,526
v2_raw_n_components_ge100,kin_first_post_s,-0.13928004324030527,0.13928004324030527,526
v2_raw_n_components_ge100,kin_fg_first_post_s,-0.13928004324030527,0.13928004324030527,526
v2_raw_n_components_ge100,early_dev_s,-0.1392140463605909,0.1392140463605909,526
v2_raw_n_components_ge100,kin_early_dev_s,-0.1392140463605909,0.1392140463605909,526
kin_ring_auc_enh_norm,v1_raw_pred_to_gt_vol_ratio,0.13918914211091035,0.13918914211091035,526
v2_small100_pred_vol_cm3,v2_lcc_dice_utilization_of_volume_bound,-0.13854232329209534,0.13854232329209534,526
kin_gt_late_slope,kin_ring_auc_enh_norm,-0.13843341229241474,0.13843341229241474,283
late_dev_s,kin_fg_auc_enh,-0.1376915731305256,0.1376915731305256,526
kin_late_dev_s,kin_fg_auc_enh,-0.1376915731305256,0.1376915731305256,526
gt_vol_cm3,kin_tumor_to_ring_auc_norm_diff,-0.13725792537056525,0.13725792537056525,526
kin_tumor_to_ring_auc_norm_diff,log_gt_vol_cm3,-0.13725792537056525,0.13725792537056525,526
gt_vol_cm3,kin_fg_washout_index,-0.1370732516945313,0.1370732516945313,526
kin_fg_washout_index,log_gt_vol_cm3,-0.1370732516945313,0.1370732516945313,526
v2_raw_n_components_ge50,v1_raw_dice_utilization_of_volume_bound,-0.1365787786875352,0.1365787786875352,526
kin_gt_max_enh,v2_lcc_dice_utilization_of_volume_bound,-0.1361178806320074,0.1361178806320074,526
v1_raw_pred_vol_cm3,v2_raw_theoretical_max_dice_by_volume_ratio,-0.1356839107530661,0.1356839107530661,526
v1_small50_pred_vol_cm3,v2_lcc_dice_utilization_of_volume_bound,-0.13547510605209848,0.13547510605209848,526
v2_raw_n_components_ge100,kin_ring_max_enh,0.13527281889778708,0.13527281889778708,526
kin_tumor_to_ring_auc_norm_diff,kin_fg_late_slope,-0.1351617635609508,0.1351617635609508,340
v2_raw_n_components_ge100,v1_raw_dice_utilization_of_volume_bound,-0.13512302347159344,0.13512302347159344,526
kin_tumor_to_ring_max_enh_diff,kin_fg_auc_enh,-0.13486759011221316,0.13486759011221316,526
v1_small100_pred_vol_cm3,v2_lcc_dice_utilization_of_volume_bound,-0.13455157176359633,0.13455157176359633,526
kin_tumor_to_fg_max_enh_diff,v2_lcc_dice_utilization_of_volume_bound,-0.13450516383529357,0.13450516383529357,526
v2_raw_pred_vol_cm3,v2_raw_theoretical_max_dice_by_volume_ratio,-0.1343404448741351,0.1343404448741351,526
gt_vol_cm3,kin_gt_washout_index,-0.1332895426934998,0.1332895426934998,526
kin_gt_washout_index,log_gt_vol_cm3,-0.1332895426934998,0.1332895426934998,526
kin_gt_max_enh,v1_lcc_dice_utilization_of_volume_bound,-0.13212051263619629,0.13212051263619629,526
kin_ring_auc_enh_norm,v2_small100_pred_to_gt_vol_ratio,0.13063121581270798,0.13063121581270798,526
v1_raw_n_components_ge100,kin_ring_first_post_s,-0.13038467268399098,0.13038467268399098,526
