gt_volume_quintile,method,n_cases,dice_mean,dice_std,dice_median,iou_mean,iou_std,iou_median,precision_mean,precision_std,precision_median,recall_mean,recall_std,recall_median,pred_vol_cm3_mean,pred_vol_cm3_std,pred_vol_cm3_median,gt_vol_cm3_mean,gt_vol_cm3_std,gt_vol_cm3_median,pred_to_gt_vol_ratio_mean,pred_to_gt_vol_ratio_std,pred_to_gt_vol_ratio_median,largest_component_fraction_mean,largest_component_fraction_std,largest_component_fraction_median
Q4,v2_small100_error_1_minus,105,0.38259906891928624,0.19805417631962677,0.3283422459893048,,,,,,,,,,,,,23.67662325599021,5.635126626829503,22.5538330078125,,,,,,
Q5 largest,v1_raw,105,0.5857067221769846,0.21341325770487743,0.6356377130291369,0.4439093559929241,0.20179177214916402,0.4658863112087115,0.6520799178201235,0.21271053835093562,0.6748534353766527,0.5991690504821027,0.26306822137501046,0.6603466714196595,79.71219628322842,56.68650745389484,64.94337158203125,92.668220211514,79.01158816635771,62.78170759603584,0.9955040538876191,0.5281641546691421,0.906492752433206,0.8502328869045803,0.15197573314245377,0.8923179624114204
Q5 largest,v1_lcc,105,0.6010014100426901,0.24360914210629073,0.6926172556779652,0.4678502474127353,0.22496424633026638,0.529773900325672,0.721250931964722,0.23492198380619428,0.759162477946806,0.577361284752412,0.2818363034937806,0.651005631536605,68.79286751584392,49.345736217289335,56.5101714420598,92.668220211514,79.01158816635771,62.78170759603584,0.8456366633303755,0.4256545136559969,0.856249289207324,,,
Q5 largest,v2_raw,105,0.5878984883931343,0.21182794929336018,0.6393396279753492,0.44574198891677574,0.20053308481430984,0.4698745117593285,0.6599196081606877,0.21189851453548228,0.6852614485222475,0.5973692991835432,0.2620948485244415,0.6523707140432273,78.06019091429809,53.659430275827994,64.94337158203125,92.668220211514,79.01158816635771,62.78170759603584,0.9796640799623334,0.5135417395621672,0.900108717684129,0.8551216129044253,0.14907854831428832,0.8946547279880613
Q5 largest,v2_lcc,105,0.6016565553247872,0.24275520354705143,0.6989236914334169,0.4683056372396998,0.2243852847768082,0.5371888542059708,0.7262329380374699,0.23584904412831525,0.7591877496671106,0.5756566162605896,0.28099760444833216,0.6469390064501528,68.04635083997482,48.644901435328116,54.20947715174407,92.668220211514,79.01158816635771,62.78170759603584,0.8381935412885303,0.4228264470850552,0.856249289207324,,,
Q5 largest,v1_small50,105,0.5876976658385716,0.21736858878690482,0.6447647058823529,0.44700220366319465,0.20518528045902978,0.47575849646252,0.6632320193089982,0.21456357715477245,0.6840734084126173,0.5956557063043532,0.2657578269429711,0.6573834774084306,77.77762534644683,55.70350162046481,64.33630510538933,92.668220211514,79.01158816635771,62.78170759603584,0.9703802260404817,0.5188369443037899,0.8982493481615496,,,
Q5 largest,v1_small100,105,0.588224974211655,0.2183462663633788,0.6475771813433889,0.44780122085288804,0.20598633568650265,0.4788274586986342,0.666257632163352,0.2152059342107705,0.687170387077515,0.5948008515728918,0.2664057931775982,0.6573166384457714,77.32413812464551,55.52206504273745,64.2235121341946,92.668220211514,79.01158816635771,62.78170759603584,0.9640894545033751,0.5162205579254071,0.8974831054115894,,,
Q5 largest,v2_small50,105,0.5898920598893042,0.21578741292401987,0.6459396978607198,0.4488427402484843,0.20395299793129074,0.4770390926018579,0.6711967386472977,0.21372758332471767,0.7032962104791091,0.5938560788553531,0.26477447111121216,0.651005631536605,76.14618114631904,52.70417547991919,64.33496233192272,92.668220211514,79.01158816635771,62.78170759603584,0.9547797962618477,0.5041072432366168,0.8838621630842716,,,
Q5 largest,v2_small100,105,0.5904185648299854,0.21669967563072223,0.647610405323654,0.44962519555130903,0.20471062031459628,0.4788637888615522,0.6742309293503124,0.21445339251061052,0.7067619405791651,0.5930027071262768,0.2653862106919558,0.651005631536605,75.69906357999965,52.53291232470331,64.222169360728,92.668220211514,79.01158816635771,62.78170759603584,0.9486166419689168,0.5014992396822282,0.8838621630842716,,,
Q5 largest,kin_v1_raw,105,0.5857067221769846,0.21341325770487743,0.6356377130291369,,,,0.6520799178201235,0.21271053835093562,0.6748534353766527,0.5991690504821027,0.26306822137501046,0.6603466714196595,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,kin_v1_lcc,105,0.6010014100426901,0.24360914210629073,0.6926172556779652,,,,0.721250931964722,0.23492198380619428,0.759162477946806,0.577361284752412,0.2818363034937806,0.651005631536605,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,kin_v2_raw,105,0.5878984883931343,0.21182794929336018,0.6393396279753492,,,,0.6599196081606877,0.21189851453548228,0.6852614485222475,0.5973692991835432,0.2620948485244415,0.6523707140432273,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,kin_v2_lcc,105,0.6016565553247872,0.24275520354705143,0.6989236914334169,,,,0.7262329380374699,0.23584904412831525,0.7591877496671106,0.5756566162605896,0.28099760444833216,0.6469390064501528,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,kin_v2_kinetic_cc,105,0.16708094465245085,0.29904049257757037,0.0,,,,0.3134285941374344,0.39391868679466,0.0,0.1588556984845282,0.2964159233837977,0.0,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,kin_delta_v2_lcc_minus_raw,105,0.013758066931652999,0.07842648614572545,0.0096122325098263,,,,,,,,,,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,kin_delta_kineticcc_minus_lcc,105,-0.43457561067233647,0.34015457613642036,-0.5431673871437703,,,,,,,,,,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,v1_raw_error_1_minus,105,0.4142932778230154,0.21341325770487743,0.3643622869708631,,,,,,,,,,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,v1_lcc_error_1_minus,105,0.39899858995730975,0.24360914210629075,0.3073827443220348,,,,,,,,,,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,v1_small50_error_1_minus,105,0.41230233416142836,0.21736858878690482,0.3552352941176471,,,,,,,,,,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,v1_small100_error_1_minus,105,0.41177502578834496,0.2183462663633788,0.352422818656611,,,,,,,,,,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,v2_raw_error_1_minus,105,0.41210151160686564,0.21182794929336018,0.3606603720246508,,,,,,,,,,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,v2_lcc_error_1_minus,105,0.39834344467521265,0.24275520354705143,0.3010763085665831,,,,,,,,,,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,v2_small50_error_1_minus,105,0.41010794011069585,0.2157874129240199,0.3540603021392802,,,,,,,,,,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
Q5 largest,v2_small100_error_1_minus,105,0.4095814351700146,0.21669967563072223,0.352389594676346,,,,,,,,,,,,,92.668220211514,79.01158816635771,62.78170759603584,,,,,,
